SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,891000.0,2.0,2.5,PEARL DISTRICT / VISTA,1477.0,,2018.0,146.0,603.0,693.0,Active,,,RMLS,18665652,N,Y,45.517219881768085,-122.6999492182319
MLS Listing,,Single Family Residential,Portland,OR,97221.0,895000.0,5.0,3.5,SOUTHWEST HILLS,4509.0,10018.0,1975.0,77.0,198.0,,Active,,,RMLS,18543921,N,Y,45.52223898686328,-122.70698331313672
MLS Listing,,Townhouse,Portland,OR,97227.0,895000.0,4.0,4.5,BOISE ELIOT,2328.0,4791.0,2017.0,61.0,384.0,,Active,,,RMLS,18100983,N,Y,45.59039298838823,-122.63692911161178
MLS Listing,,Single Family Residential,Portland,OR,97212.0,895000.0,5.0,5.0,IRVINGTON,4989.0,7405.0,1911.0,85.0,179.0,,Active,,,RMLS,18036591,N,Y,45.50628766989052,-122.67353733010948
MLS Listing,,Single Family Residential,Portland,OR,97219.0,895000.0,4.0,2.5,DUNTHORPE,2880.0,23522.0,1977.0,30.0,311.0,,Active,,,RMLS,18208998,N,Y,45.46586025550153,-122.64676464449848
MLS Listing,,Single Family Residential,Portland,OR,97202.0,895000.0,5.0,5.5,Eastmoreland,5002.0,9147.0,1960.0,3.0,179.0,,Active,,,RMLS,18653624,N,Y,45.48231165675241,-122.6290388432476
MLS Listing,,Single Family Residential,Portland,OR,97219.0,895000.0,5.0,5.0,JOHNS LANDING & FULTON PARK,4020.0,4791.0,1900.0,47.0,223.0,,Active,,,RMLS,18252482,N,Y,45.48315931949084,-122.66404178050915
MLS Listing,,Single Family Residential,Portland,OR,97229.0,897000.0,5.0,4.5,"Portland West, Raleigh Hills",5001.0,7405.0,2005.0,434.0,179.0,67.0,Active,,,RMLS,17660250,N,Y,45.56280068351576,-122.76937211648425
MLS Listing,,Single Family Residential,Portland,OR,97229.0,897000.0,3.0,4.0,"Portland West, Raleigh Hills",3680.0,11325.0,2004.0,12.0,244.0,50.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18313867,N,Y,45.56086677589581,-122.73665942410418
MLS Listing,,Single Family Residential,Portland,OR,97239.0,899000.0,4.0,2.0,Council Crest,3742.0,56628.0,1939.0,42.0,240.0,,Active,,,RMLS,18236389,N,Y,45.4926231060608,-122.70860869393923
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,899000.0,2.0,2.0,"NOB HILL, WESTERLY",1638.0,,2007.0,47.0,549.0,761.0,Active,,,RMLS,18115104,N,Y,45.5520051632596,-122.6729920367404
MLS Listing,,Condo/Co-op,Portland,OR,97202.0,899000.0,3.0,2.5,Portland Southeast,2213.0,,2017.0,30.0,406.0,133.0,Active,,,RMLS,18586090,N,Y,45.510101649608416,-122.6241059503916
MLS Listing,,Single Family Residential,Portland,OR,97219.0,899000.0,4.0,3.5,HUDDLESON HMS,3264.0,70567.0,1960.0,70.0,275.0,,Active,,,RMLS,18482998,N,Y,45.4490777641921,-122.6830628358079
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,899000.0,2.0,2.0,BOISE-ELIOT,1428.0,,2010.0,7.0,630.0,614.0,Active,September-22-2018 11:00 AM,September-22-2018 02:00 PM,RMLS,18099643,N,Y,45.53791894558994,-122.69144675441005
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899000.0,3.0,4.0,Portland Southeast,3200.0,4791.0,1888.0,300.0,281.0,,Active,,,RMLS,17441041,N,Y,45.4932585513625,-122.62231894863748
MLS Listing,,Single Family Residential,Portland,OR,97211.0,899000.0,4.0,2.5,Portland Northeast,3562.0,4791.0,1910.0,183.0,252.0,,Active,,,RMLS,18528911,N,Y,45.574693673651886,-122.6572439263481
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899000.0,5.0,3.5,EASTMORELAND,3734.0,7840.0,1937.0,120.0,241.0,,Active,,,RMLS,18645714,N,Y,45.511558552446175,-122.59750804755384
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97202.0,899000.0,4.0,4.0,BROOKLYN,4368.0,,1912.0,10.0,206.0,,Active,,,RMLS,18059078,N,Y,45.52210001588283,-122.62748288411717
MLS Listing,,Condo/Co-op,Portland,OR,97211.0,899000.0,5.0,3.5,Concordia,2576.0,,2018.0,8.0,349.0,50.0,Active,,,RMLS,18113458,N,Y,45.55949815936984,-122.62745584063018
MLS Listing,,Single Family Residential,Portland,OR,97229.0,899000.0,4.0,3.5,"Portland West, Raleigh Hills",3775.0,13503.0,2006.0,133.0,238.0,49.0,Active,,,RMLS,18573094,N,Y,45.56212751360582,-122.76039698639417
MLS Listing,,Single Family Residential,Portland,OR,97211.0,899000.0,3.0,3.0,KING,2732.0,4791.0,2018.0,16.0,329.0,,Active,,,RMLS,18014760,N,Y,45.55302835319144,-122.65613064680856
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899000.0,4.0,2.5,SELLWOOD/WESTMORELAND,3326.0,4791.0,2013.0,134.0,270.0,,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18130159,N,Y,45.47669453982785,-122.64075706017213
MLS Listing,,Single Family Residential,Portland,OR,97229.0,899000.0,3.0,2.0,Northwest Heights,3080.0,14374.0,1998.0,40.0,292.0,46.0,Active,,,RMLS,18191895,N,Y,45.48865277949367,-122.79964052050632
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,899000.0,2.0,2.0,PEARL DISTRICT / PARK PLACE,1634.0,,2004.0,6.0,550.0,803.0,Active,September-23-2018 11:00 AM,September-23-2018 02:00 PM,RMLS,18110526,N,Y,45.54014146113093,-122.67099663886907
MLS Listing,,Single Family Residential,Portland,OR,97219.0,899000.0,3.0,2.0,STEPHENSON,2904.0,37026.0,1949.0,171.0,310.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18170337,N,Y,45.4399092079011,-122.69919759209891
MLS Listing,,Single Family Residential,Portland,OR,97214.0,899000.0,4.0,2.5,LADDS ADDITION,3259.0,5227.0,1912.0,13.0,276.0,,Active,,,RMLS,18036620,N,Y,45.5043184303194,-122.65217796968061
MLS Listing,,Single Family Residential,Portland,OR,97212.0,899900.0,4.0,3.0,Portland Northeast,2449.0,4791.0,1926.0,56.0,367.0,,Active,,,RMLS,18203963,N,Y,45.547053667025544,-122.65522013297446
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97214.0,899900.0,4.0,4.0,Portland Southeast,3107.0,,1931.0,160.0,290.0,,Active,,,RMLS,18281505,N,Y,45.53643000848047,-122.61928389151952
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899900.0,5.0,4.0,SELLWOOD/MORELAND,3195.0,4791.0,1924.0,162.0,282.0,,Active,,,RMLS,18227431,N,Y,45.46570857850257,-122.64961552149742
MLS Listing,,Single Family Residential,Portland,OR,97239.0,899900.0,6.0,3.5,"Portland West, Raleigh Hills",3502.0,14374.0,1961.0,124.0,257.0,,Active,,,RMLS,18170693,N,Y,45.499049672914424,-122.68771032708558
MLS Listing,,Single Family Residential,Portland,OR,97232.0,899900.0,4.0,3.0,LAURELHURST,2678.0,4791.0,1914.0,7.0,336.0,,Active,September-23-2018 02:00 PM,September-23-2018 04:00 PM,RMLS,18275371,N,Y,45.5440573920091,-122.6032775079909
MLS Listing,,Single Family Residential,Portland,OR,97211.0,899900.0,4.0,3.5,Portland Northeast,3033.0,,2018.0,51.0,297.0,,Active,September-23-2018 02:00 PM,September-23-2018 04:00 PM,RMLS,18650246,N,Y,45.56205204522266,-122.64900835477735
MLS Listing,,Single Family Residential,Portland,OR,97229.0,899900.0,4.0,3.5,BAUER OAKS,4272.0,6969.0,2002.0,5.0,211.0,25.0,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18401289,N,Y,45.53222640565049,-122.81483849434952
MLS Listing,,Townhouse,Portland,OR,97217.0,899900.0,5.0,4.5,BOISE,2881.0,1742.0,2018.0,55.0,312.0,,Active,,,RMLS,18393072,N,Y,45.56715009204872,-122.66300330795127
New Construction Plan,,Single Family Residential,BEAVERTON,OR,97006.0,899950.0,6.0,4.0,Highlands at North Bethany,3725.0,,,,242.0,,Active,,,NewHomeFeed,Plan-377604,N,Y,45.60056885521892,-122.8245338924861
New Construction Plan,,Single Family Residential,BEAVERTON,OR,97006.0,899950.0,5.0,3.0,Highlands at North Bethany,3943.0,,,,228.0,,Active,,,NewHomeFeed,Plan-377608,N,Y,45.59190400705487,-122.83319874065013
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899950.0,4.0,4.5,CLINTON/DIVISION/RICHMOND,3250.0,2613.0,2018.0,91.0,277.0,,Active,,,RMLS,18458959,N,Y,45.522925916717405,-122.6264525832826
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899950.0,4.0,3.5,CLINTON/DIVISION/RICHMOND,2950.0,2178.0,2018.0,91.0,305.0,,Active,,,RMLS,18473305,N,Y,45.512172068373204,-122.63703993162677
New Construction Plan,,Single Family Residential,Portland,OR,97224.0,899990.0,4.0,3.5,Polygon Estates at River Terrace,3039.0,,,,296.0,,Active,,,NewHomeSource.com,Plan-51506323,N,Y,45.41030498395062,-122.83131801604937
MLS Listing,,Single Family Residential,Portland,OR,97239.0,899999.0,6.0,3.0,"Portland West, Raleigh Hills",3802.0,45302.0,1907.0,587.0,237.0,,Active,,,RMLS,17232127,N,Y,45.49257272179457,-122.70496407820542
MLS Listing,,Single Family Residential,Portland,OR,97202.0,899999.0,4.0,3.5,EAST MORELAND,3130.0,7405.0,1939.0,21.0,288.0,,Active,,,RMLS,18543099,N,Y,45.472808955944366,-122.62860714405562
MLS Listing,,Single Family Residential,Portland,OR,97217.0,900000.0,3.0,2.5,Hayden Bay Marina,2668.0,4791.0,2008.0,90.0,337.0,300.0,Active,,,RMLS,18052017,N,Y,45.60809188542223,-122.66853551457777
MLS Listing,,Single Family Residential,Portland,OR,97229.0,900000.0,4.0,3.5,BETHANY RIDGE,3791.0,6098.0,2016.0,13.0,237.0,50.0,Active,,,RMLS,18236736,N,Y,45.572759615382864,-122.80033568461714
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,905000.0,2.0,2.5,"Portland West, Raleigh Hills",1477.0,,2018.0,129.0,613.0,693.0,Active,,,RMLS,18009704,N,Y,45.55260306506952,-122.66456603493047
MLS Listing,,Single Family Residential,Portland,OR,97221.0,910000.0,4.0,4.5,BRIDLEMILE,4809.0,21344.0,1992.0,27.0,189.0,50.0,Active,,,RMLS,18191785,N,Y,45.49006091509668,-122.74614048490331
MLS Listing,,Single Family Residential,Portland,OR,97225.0,910000.0,3.0,2.5,Mayfield Estates,3659.0,9147.0,2002.0,105.0,249.0,50.0,Active,,,RMLS,18656274,N,Y,45.5233305364213,-122.7743654635787
MLS Listing,,Single Family Residential,Portland,OR,97214.0,914900.0,4.0,3.0,HAWTHORNE,3375.0,4791.0,1941.0,34.0,271.0,,Active,,,RMLS,18564406,N,Y,45.52534490896244,-122.62765959103756
MLS Listing,,Single Family Residential,Portland,OR,97225.0,915000.0,4.0,3.0,"Portland West, Raleigh Hills",3641.0,13503.0,1945.0,6.0,251.0,,Active,,,RMLS,18028530,N,Y,45.516287252747134,-122.73054844725287
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,915000.0,3.0,3.5,"Portland West, Raleigh Hills",3184.0,,1997.0,203.0,287.0,2091.0,Active,,,RMLS,18057139,N,Y,45.50497541907154,-122.70789778092845
MLS Listing,,Single Family Residential,Portland,OR,97229.0,919950.0,7.0,5.0,HIGHLANDS AT NORTH BETHANY,4023.0,,2018.0,69.0,229.0,74.0,Active,September-22-2018 12:00 PM,September-22-2018 05:00 PM,RMLS,18198178,N,Y,45.589197785399115,-122.83562171934089
New Construction Plan,,Single Family Residential,BEAVERTON,OR,97006.0,919950.0,7.0,5.0,Highlands at North Bethany,4023.0,,,,229.0,,Active,,,NewHomeFeed,Plan-420506,N,Y,45.59484439367291,-122.83025835403211
MLS Listing,,Single Family Residential,Portland,OR,97239.0,920000.0,4.0,3.0,"Portland West, Raleigh Hills",2502.0,10018.0,1968.0,36.0,368.0,,Active,,,RMLS,18586554,N,Y,45.50497948588008,-122.68605071411993
MLS Listing,,Single Family Residential,Portland,OR,97211.0,924900.0,4.0,3.0,BEAUMONT / WILSHIRE,2455.0,4791.0,2018.0,42.0,377.0,,Active,,,RMLS,18165595,N,Y,45.554454462271664,-122.62499643772834
MLS Listing,,Single Family Residential,Portland,OR,97211.0,924900.0,5.0,2.5,Alberta Arts!!!,2713.0,3920.0,2018.0,13.0,341.0,,Active,,,RMLS,18350928,N,Y,45.558454907270075,-122.63173029272991
MLS Listing,,Single Family Residential,Portland,OR,97221.0,924900.0,4.0,2.5,"Portland West, Raleigh Hills",3770.0,12632.0,1976.0,15.0,245.0,,Active,,,RMLS,18345876,N,Y,45.50474662851375,-122.72325197148626
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,925000.0,2.0,2.0,NW District / Westover,1712.0,,2001.0,72.0,540.0,864.0,Active,,,RMLS,18402753,N,Y,45.51224903804416,-122.71816956195583
MLS Listing,,Single Family Residential,Portland,OR,97210.0,925000.0,3.0,2.5,KINGS HEIGHTS,2957.0,7840.0,1992.0,13.0,313.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18328405,N,Y,45.540066880337,-122.69890111966302
MLS Listing,,Single Family Residential,Lake Oswego,OR,97034.0,925000.0,4.0,3.5,"Portland West, Raleigh Hills",4154.0,8712.0,2004.0,52.0,223.0,30.0,Active,,,RMLS,18053245,N,Y,45.39871610003028,-122.73722749996972
MLS Listing,,Single Family Residential,Portland,OR,97221.0,925000.0,5.0,3.5,Sylvan Highlands,3721.0,10018.0,1996.0,71.0,249.0,,Active,,,RMLS,18682052,N,Y,45.54334783555219,-122.6926518644478
MLS Listing,,Single Family Residential,Portland,OR,97211.0,925000.0,4.0,2.5,Portland Northeast,2900.0,3920.0,2013.0,42.0,319.0,,Active,,,RMLS,18357594,N,Y,45.5704721178253,-122.62693078217468
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,925000.0,2.0,2.5,Riverscape Townhomes,2074.0,,2006.0,13.0,446.0,402.0,Active,September-22-2018 12:00 PM,September-22-2018 03:00 PM,RMLS,18316004,N,Y,45.544092895332525,-122.67948010466746
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97206.0,925000.0,7.0,4.0,MT. SCOTT - ARLETA,,,2002.0,7.0,,,Active,,,RMLS,18281630,N,Y,45.498243940877465,-122.57940815912254
MLS Listing,,Single Family Residential,Portland,OR,97211.0,925000.0,4.0,3.5,BEAUMONT / WILSHIRE,2756.0,,2018.0,139.0,336.0,,Active,,,RMLS,18618964,N,Y,45.5446333266828,-122.6378396733172
MLS Listing,,Single Family Residential,Portland,OR,97202.0,929000.0,4.0,3.0,EASTMORELAND,3054.0,8712.0,1924.0,10.0,304.0,,Active,,,RMLS,18453452,N,Y,45.48168725204161,-122.61740614795839
MLS Listing,,Single Family Residential,Portland,OR,97201.0,929000.0,4.0,3.5,Portland Heights,2918.0,5227.0,1916.0,10.0,318.0,,Active,,,RMLS,18580391,N,Y,45.54257579165795,-122.66954190834204
MLS Listing,,Single Family Residential,Portland,OR,97212.0,929900.0,4.0,2.5,IRVINGTON,4212.0,4791.0,1892.0,5.0,221.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18402876,N,Y,45.54244270396781,-122.64369469603218
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,929990.0,3.0,2.5,THE ESTATES AT RIVER TERRACE,2734.0,,2018.0,101.0,340.0,161.0,Active,,,RMLS,18153983,N,Y,45.43962526858343,-122.80684383141656
MLS Listing,,Single Family Residential,Happy Valley,OR,97086.0,930000.0,4.0,3.5,Happy Valley,4901.0,27007.0,2007.0,63.0,190.0,,Active,,,RMLS,18112841,N,Y,45.46191943560975,-122.51491646439025
MLS Listing,,Single Family Residential,Portland,OR,97211.0,934900.0,5.0,4.5,Woodlawn,4033.0,6098.0,2018.0,48.0,232.0,,Active,,,RMLS,18620495,N,Y,45.59212107307347,-122.62647702692654
MLS Listing,,Single Family Residential,Portland,OR,97211.0,935000.0,5.0,4.0,Killingsworth/Alberta Park,2727.0,4791.0,2017.0,6.0,343.0,,Active,September-22-2018 11:00 AM,September-22-2018 01:00 PM,RMLS,18424827,N,Y,45.59107859018093,-122.62353340981907
MLS Listing,,Single Family Residential,Portland,OR,97201.0,935000.0,4.0,3.5,Portland Heights,4091.0,5662.0,2001.0,66.0,229.0,,Active,,,RMLS,18376085,N,Y,45.5210433910435,-122.6881340089565
MLS Listing,,Single Family Residential,Portland,OR,97229.0,937000.0,4.0,2.0,Bethany,2518.0,33976.0,1950.0,6.0,372.0,,Active,,,RMLS,18506148,N,Y,45.569537450860096,-122.8032786491399
MLS Listing,,Single Family Residential,Portland,OR,97232.0,939000.0,5.0,3.5,LAURELHURST,3852.0,4791.0,1913.0,31.0,244.0,,Active,,,RMLS,18527825,N,Y,45.54727472964284,-122.60298817035715
MLS Listing,,Single Family Residential,Portland,OR,97212.0,939900.0,4.0,2.5,BEAUMONT - WILSHIRE,2855.0,4791.0,2015.0,9.0,329.0,,Active,,,RMLS,18642775,N,Y,45.56678506544854,-122.61480893455148
MLS Listing,,Single Family Residential,Portland,OR,97229.0,940000.0,5.0,3.5,Forest Heights,4223.0,10018.0,1995.0,97.0,223.0,49.0,Active,,,RMLS,18236212,N,Y,45.56269674780494,-122.74481025219507
MLS Listing,,Single Family Residential,Portland,OR,97213.0,945000.0,4.0,3.5,Portland Northeast,2681.0,4791.0,1912.0,63.0,352.0,,Active,,,RMLS,18270481,N,Y,45.554703421927705,-122.60747357807229
MLS Listing,,Single Family Residential,Portland,OR,97212.0,945000.0,4.0,2.0,Alameda / Alameda Ridge,3351.0,5227.0,1930.0,102.0,282.0,,Active,,,RMLS,18283026,N,Y,45.55979082508295,-122.63609527491704
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97218.0,948500.0,20.0,10.0,CULLY,3375.0,,1984.0,104.0,281.0,,Active,,,RMLS,18688324,N,Y,45.57324727087784,-122.60037722912216
MLS Listing,,Single Family Residential,Portland,OR,97212.0,949000.0,5.0,2.5,IRVINGTON,3932.0,4791.0,1911.0,42.0,241.0,,Active,September-23-2018 02:00 PM,September-23-2018 04:00 PM,RMLS,18649441,N,Y,45.57776976529596,-122.60708733470403
MLS Listing,,Single Family Residential,Portland,OR,97221.0,949000.0,3.0,3.5,"Portland West, Raleigh Hills",2714.0,15681.0,1959.0,49.0,350.0,,Active,,,RMLS,18691608,N,Y,45.50643475896256,-122.71345314103745
MLS Listing,,Single Family Residential,Portland,OR,97225.0,949000.0,4.0,3.0,"VISTA HILLS, RIDGEWOOD",3980.0,19602.0,1958.0,7.0,238.0,,Active,,,RMLS,18002508,N,Y,45.50139991577603,-122.78040568422396
MLS Listing,,Single Family Residential,Portland,OR,97221.0,949000.0,4.0,3.5,WEST HIGHLANDS & EXTD,3498.0,11325.0,1954.0,28.0,271.0,,Active,,,RMLS,18081013,N,Y,45.53058924983126,-122.71094775016874
MLS Listing,,Single Family Residential,Portland,OR,97215.0,949500.0,4.0,3.5,RICHMOND / HAWTHORNE,2756.0,3484.0,2018.0,41.0,345.0,,Active,,,RMLS,18522259,N,Y,45.51457831982583,-122.60926038017416
MLS Listing,,Single Family Residential,Portland,OR,97229.0,949500.0,5.0,3.5,"Portland West, Raleigh Hills",4596.0,10018.0,1999.0,38.0,207.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18301633,N,Y,45.52716297203624,-122.77965372796378
MLS Listing,,Single Family Residential,Portland,OR,97202.0,949888.0,9.0,5.5,Portland Southeast,4621.0,10018.0,1953.0,17.0,206.0,,Active,,,RMLS,18291971,N,Y,45.49173236478561,-122.6292050352144
MLS Listing,,Single Family Residential,Portland,OR,97231.0,949900.0,4.0,3.5,NW Washington Co or Sauvie Island,3048.0,418176.0,2009.0,13.0,312.0,,Active,,,RMLS,18546643,N,Y,45.59574136973811,-122.8708566302619
MLS Listing,,Single Family Residential,Portland,OR,97221.0,949900.0,4.0,3.5,Hamilton Woods,3516.0,10890.0,1990.0,16.0,270.0,,Active,,,RMLS,18136330,N,Y,45.51068367962876,-122.72043542037123
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,949900.0,2.0,2.0,The Westerly,1655.0,,2007.0,57.0,574.0,768.0,Active,,,RMLS,18496636,N,Y,45.534440882532486,-122.69079081746752
MLS Listing,,Single Family Residential,Portland,OR,97231.0,949900.0,4.0,3.5,Park Ridge Estates,3748.0,46173.0,1999.0,26.0,253.0,37.0,Active,,,RMLS,18035049,N,Y,45.57171560308931,-122.8485738969107
MLS Listing,,Single Family Residential,Portland,OR,97236.0,949900.0,9.0,4.5,Portland Southeast,6479.0,58370.0,2004.0,152.0,147.0,,Active,,,RMLS,18667859,N,Y,45.517131123219286,-122.48185537678073
MLS Listing,,Single Family Residential,Portland,OR,97211.0,949900.0,4.0,3.5,KING,2533.0,,2018.0,154.0,375.0,,Active,,,RMLS,18016681,N,Y,45.56340325178892,-122.65171184821108
MLS Listing,,Single Family Residential,Portland,OR,97215.0,949900.0,4.0,2.5,MT. TABOR,2747.0,3484.0,2016.0,62.0,346.0,,Active,,,RMLS,18252702,N,Y,45.54299875331384,-122.57270214668617
MLS Listing,,Single Family Residential,Portland,OR,97202.0,949900.0,4.0,2.5,Portland Southeast,2691.0,4791.0,1915.0,31.0,353.0,,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18684456,N,Y,45.520200729492906,-122.6104872705071
MLS Listing,,Single Family Residential,Portland,OR,97217.0,949950.0,5.0,3.0,OVERLOOK,3005.0,4791.0,2018.0,21.0,316.0,,Active,,,RMLS,18112909,N,Y,45.57510703190918,-122.66740106809084
MLS Listing,,Single Family Residential,Portland,OR,97215.0,949950.0,9.0,7.0,Portland Southeast,4732.0,8712.0,1925.0,73.0,201.0,,Active,,,RMLS,18344745,N,Y,45.52920832004882,-122.56622217995118
New Construction Home,,Single Family Residential,Portland,OR,97229.0,949950.0,6.0,4.0,Highlands at North Bethany,3930.0,,2018.0,31.0,242.0,,Active,,,NewHomeSource.com,1491490,N,Y,45.583569420947036,-122.84583147905296
MLS Listing,,Condo/Co-op,Portland,OR,97210.0,950000.0,2.0,2.0,WESTOVER,1588.0,,1999.0,90.0,598.0,718.0,Active,,,RMLS,18068555,N,Y,45.55031956636792,-122.67850953363208
MLS Listing,,Single Family Residential,Tigard,OR,97224.0,950000.0,5.0,4.5,"Tigard, Tualatin, Sherwood, Wilsonville",5264.0,12632.0,1994.0,83.0,180.0,7.0,Active,,,RMLS,18118515,N,Y,45.39497935790186,-122.83119404209813
MLS Listing,,Single Family Residential,Portland,OR,97229.0,950000.0,6.0,3.5,FOREST HEIGHTS,4481.0,10018.0,1995.0,85.0,212.0,50.0,Active,,,RMLS,18537451,N,Y,45.531572465574925,-122.78295413442508
MLS Listing,,Single Family Residential,Portland,OR,97225.0,950000.0,3.0,2.5,WEST SLOPE,3959.0,24829.0,1935.0,125.0,240.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18405533,N,Y,45.497765324782094,-122.7608393752179
MLS Listing,,Single Family Residential,Portland,OR,97202.0,950000.0,4.0,3.5,RICHMOND / HAWTHORNE,2910.0,,2018.0,150.0,326.0,,Active,,,RMLS,18349252,N,Y,45.501824476226815,-122.62943642377317
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,950000.0,4.0,3.0,Oak Grove,3577.0,10890.0,2007.0,98.0,266.0,,Active,,,RMLS,18235973,N,Y,45.408509439631764,-122.64892466036824
MLS Listing,,Single Family Residential,Portland,OR,97201.0,950000.0,4.0,2.5,Portland Heights,3636.0,10018.0,1909.0,13.0,261.0,,Active,,,RMLS,18652422,N,Y,45.52541038236396,-122.68193771763603
MLS Listing,,Single Family Residential,Portland,OR,97267.0,950000.0,4.0,3.5,Echo Pointe,3752.0,15681.0,1991.0,179.0,253.0,83.0,Active,September-30-2018 01:00 PM,September-30-2018 04:00 PM,RMLS,18444734,N,Y,45.42360933012816,-122.63982106987183
MLS Listing,,Single Family Residential,Portland,OR,97210.0,950000.0,4.0,2.5,"Beaverton, Aloha",2928.0,24393.0,1974.0,55.0,324.0,,Active,,,RMLS,18115622,N,Y,45.502829572524625,-122.79592112747537
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,950000.0,2.0,3.0,"Portland West, Raleigh Hills",2328.0,,2007.0,157.0,408.0,1150.0,Active,,,RMLS,18240534,N,Y,45.52704906008987,-122.63842823991011
MLS Listing,,Single Family Residential,Portland,OR,97212.0,950000.0,5.0,3.5,IRVINGTON,4727.0,10018.0,1905.0,115.0,201.0,,Active,,,RMLS,18577559,N,Y,45.550845798070554,-122.62700020192942
